,sigma_C1,sigma_H1,sigma_O1,sigma_S1,epsilon_C1,epsilon_H1,epsilon_O1,epsilon_S1,temperature,liq_density,liq_density_unc,surf_tens,surf_tens_unc,iter
62,0.2918576002153899,0.25868249177030217,0.2570430038989646,0.37939926138499513,0.6000877496379132,0.05538978553435035,0.8414269625152807,0.7831131169781163,323.15,1079.2372738404638,0.1160499038808216,32.657450000000004,0.16583123951777,1
63,0.2918576002153899,0.25868249177030217,0.2570430038989646,0.37939926138499513,0.6000877496379132,0.05538978553435035,0.8414269625152807,0.7831131169781163,328.15,1072.134710373663,0.2273583744927202,30.9227,0.17320508075688773,1
64,0.2918576002153899,0.25868249177030217,0.2570430038989646,0.37939926138499513,0.6000877496379132,0.05538978553435035,0.8414269625152807,0.7831131169781163,333.15,1065.1767115419457,0.12260728348341997,30.990300000000005,0.223606797749979,1
65,0.2928386021194332,0.2608399767834364,0.2789136092295138,0.4025280386378195,0.5030869663563926,0.030823932283240395,1.0348795280835628,1.0929918654967812,313.15,1073.466480204793,0.14505064306310914,38.28795,0.2,1
66,0.2928386021194332,0.2608399767834364,0.2789136092295138,0.4025280386378195,0.5030869663563926,0.030823932283240395,1.0348795280835628,1.0929918654967812,318.15,1067.256910907512,0.10858142801375575,37.19545,0.21794494717703372,1
67,0.2928386021194332,0.2608399767834364,0.2789136092295138,0.4025280386378195,0.5030869663563926,0.030823932283240395,1.0348795280835628,1.0929918654967812,323.15,1060.9919230549967,0.18978105437923973,36.7588,0.20615528128088303,1
68,0.2928386021194332,0.2608399767834364,0.2789136092295138,0.4025280386378195,0.5030869663563926,0.030823932283240395,1.0348795280835628,1.0929918654967812,328.15,1054.9699323883729,0.19311001431349384,35.32295,0.2,1
69,0.2928386021194332,0.2608399767834364,0.2789136092295138,0.4025280386378195,0.5030869663563926,0.030823932283240395,1.0348795280835628,1.0929918654967812,333.15,1048.6467585817236,0.18564478973810922,35.139,0.17320508075688773,1
70,0.3236171786441676,0.2726635175948803,0.20195228639781918,0.39601564486985685,0.5882624119294151,0.05820651496640826,0.6364717008406953,0.974865853469156,313.15,1075.998842259971,0.0967436273905891,41.9262,0.2783882181415011,1
71,0.3236171786441676,0.2726635175948803,0.20195228639781918,0.39601564486985685,0.5882624119294151,0.05820651496640826,0.6364717008406953,0.974865853469156,318.15,1070.0155511525859,0.14987268123628059,40.93965,0.16583123951777,1
72,0.3236171786441676,0.2726635175948803,0.20195228639781918,0.39601564486985685,0.5882624119294151,0.05820651496640826,0.6364717008406953,0.974865853469156,323.15,1064.3898878924992,0.02103525978272205,39.06655000000001,0.17320508075688773,1
73,0.3236171786441676,0.2726635175948803,0.20195228639781918,0.39601564486985685,0.5882624119294151,0.05820651496640826,0.6364717008406953,0.974865853469156,328.15,1058.9876052020597,0.03990023760069652,40.04555,0.1549193338482967,1
74,0.3236171786441676,0.2726635175948803,0.20195228639781918,0.39601564486985685,0.5882624119294151,0.05820651496640826,0.6364717008406953,0.974865853469156,333.15,1053.565151966557,0.17016880159372497,39.690200000000004,0.18708286933869708,1
75,0.3365395263961145,0.1674263365237744,0.3484187846975465,0.39206546132515446,0.14026484775891326,0.049558933080883744,0.6359152784247415,0.7886988079180475,313.15,1082.6934177500875,0.3369824089961791,27.408300000000004,0.15572411502397437,1
76,0.3365395263961145,0.1674263365237744,0.3484187846975465,0.39206546132515446,0.14026484775891326,0.049558933080883744,0.6359152784247415,0.7886988079180475,318.15,1074.8226825480745,0.3751943612504602,26.380900000000004,0.18027756377319948,1
77,0.3365395263961145,0.1674263365237744,0.3484187846975465,0.39206546132515446,0.14026484775891326,0.049558933080883744,0.6359152784247415,0.7886988079180475,323.15,1067.0445718197095,0.2781124988808544,25.7081,0.15732132722552275,1
78,0.3365395263961145,0.1674263365237744,0.3484187846975465,0.39206546132515446,0.14026484775891326,0.049558933080883744,0.6359152784247415,0.7886988079180475,328.15,1059.1907424530189,0.4536762880033193,25.3677,0.18027756377319948,1
79,0.3365395263961145,0.1674263365237744,0.3484187846975465,0.39206546132515446,0.14026484775891326,0.049558933080883744,0.6359152784247415,0.7886988079180475,333.15,1050.7263138201752,0.3125628975862832,23.5384,0.2345207879911715,1
80,0.3400879092360256,0.1755830695062575,0.37684163170651297,0.2730436647345459,0.2836329087433121,0.052209331684768365,1.0895772245485427,0.9747469144444305,313.15,1082.0608785294476,0.3942959054542676,29.88635,0.13784048752090222,1
81,0.3400879092360256,0.1755830695062575,0.37684163170651297,0.2730436647345459,0.2836329087433121,0.052209331684768365,1.0895772245485427,0.9747469144444305,318.15,1074.7604344004585,0.5300202104684013,27.947550000000003,0.21213203435596426,1
82,0.3400879092360256,0.1755830695062575,0.37684163170651297,0.2730436647345459,0.2836329087433121,0.052209331684768365,1.0895772245485427,0.9747469144444305,323.15,1067.7526732471074,0.3289427021417333,27.26755,0.18708286933869708,1
83,0.3400879092360256,0.1755830695062575,0.37684163170651297,0.2730436647345459,0.2836329087433121,0.052209331684768365,1.0895772245485427,0.9747469144444305,328.15,1059.9431464230713,0.15908188903663315,26.368400000000005,0.18027756377319948,1
84,0.3400879092360256,0.1755830695062575,0.37684163170651297,0.2730436647345459,0.2836329087433121,0.052209331684768365,1.0895772245485427,0.9747469144444305,333.15,1052.6541483992341,0.1817769207505181,26.5474,0.17320508075688773,1
85,0.3552463394924723,0.25506986889713684,0.3079041466810915,0.2500190473129999,0.5851010543254292,0.06284026980535393,0.9989850813427557,1.2328135290433788,313.15,1079.6173554992065,0.13103386313733031,39.5069,0.17320508075688773,1
86,0.3552463394924723,0.25506986889713684,0.3079041466810915,0.2500190473129999,0.5851010543254292,0.06284026980535393,0.9989850813427557,1.2328135290433788,318.15,1073.7517761450108,0.08604850019191224,38.26225,0.17320508075688773,1
87,0.3552463394924723,0.25506986889713684,0.3079041466810915,0.2500190473129999,0.5851010543254292,0.06284026980535393,0.9989850813427557,1.2328135290433788,323.15,1067.355178045969,0.1990541776803479,37.544450000000005,0.19364916731037085,1
88,0.3552463394924723,0.25506986889713684,0.3079041466810915,0.2500190473129999,0.5851010543254292,0.06284026980535393,0.9989850813427557,1.2328135290433788,328.15,1061.1303891529326,0.03786949462340136,36.76185,0.2,1
89,0.3552463394924723,0.25506986889713684,0.3079041466810915,0.2500190473129999,0.5851010543254292,0.06284026980535393,0.9989850813427557,1.2328135290433788,333.15,1055.0998057808126,0.20132282452296482,35.441449999999996,0.2345207879911715,1
90,0.3622354017992961,0.2586028935519922,0.2059057182132707,0.419080592935196,0.6058015885879877,0.026297380826056684,0.8640134794865866,0.8703466492072918,313.15,1073.5403938034162,0.10390611245154158,47.8587,0.229128784747792,1
91,0.3622354017992961,0.2586028935519922,0.2059057182132707,0.419080592935196,0.6058015885879877,0.026297380826056684,0.8640134794865866,0.8703466492072918,318.15,1068.7400390429766,0.13023708498315612,46.451600000000006,0.20615528128088303,1
92,0.3622354017992961,0.2586028935519922,0.2059057182132707,0.419080592935196,0.6058015885879877,0.026297380826056684,0.8640134794865866,0.8703466492072918,323.15,1063.9377801125643,0.09090977033672584,46.753550000000004,0.17320508075688773,1
93,0.3622354017992961,0.2586028935519922,0.2059057182132707,0.419080592935196,0.6058015885879877,0.026297380826056684,0.8640134794865866,0.8703466492072918,328.15,1059.1258485863468,0.1250125704828021,43.8054,0.17320508075688773,1
94,0.3622354017992961,0.2586028935519922,0.2059057182132707,0.419080592935196,0.6058015885879877,0.026297380826056684,0.8640134794865866,0.8703466492072918,333.15,1054.4042566567123,0.1430429574710934,44.760600000000004,0.19364916731037085,1
95,0.3706992952912471,0.2299333760665112,0.30695723398633445,0.2555104699844697,0.6140387879948577,0.017729698957522792,0.9231805934260555,0.9221752091942775,313.15,1091.2581049611406,0.08996203161977648,34.17355,0.18027756377319948,1
96,0.3706992952912471,0.2299333760665112,0.30695723398633445,0.2555104699844697,0.6140387879948577,0.017729698957522792,0.9231805934260555,0.9221752091942775,318.15,1084.3880978858456,0.28314966910494105,33.798500000000004,0.1541103500742244,1
97,0.3706992952912471,0.2299333760665112,0.30695723398633445,0.2555104699844697,0.6140387879948577,0.017729698957522792,0.9231805934260555,0.9221752091942775,323.15,1077.777017025221,0.24320668104545937,32.64255,0.16583123951777,1
98,0.3706992952912471,0.2299333760665112,0.30695723398633445,0.2555104699844697,0.6140387879948577,0.017729698957522792,0.9231805934260555,0.9221752091942775,328.15,1070.7487119410048,0.3038277915319978,31.88575,0.17320508075688773,1
99,0.3706992952912471,0.2299333760665112,0.30695723398633445,0.2555104699844697,0.6140387879948577,0.017729698957522792,0.9231805934260555,0.9221752091942775,333.15,1064.0140915313561,0.42952404820287626,30.50415,0.2,1
100,0.37549029313079396,0.19750976348319335,0.20637157292216113,0.42841508554346563,0.34019937397430566,0.016812659795097006,1.0709580570772292,0.7580816816558749,313.15,1087.0596223912778,0.5732807417853694,34.893,0.21213203435596426,1
101,0.37549029313079396,0.19750976348319335,0.20637157292216113,0.42841508554346563,0.34019937397430566,0.016812659795097006,1.0709580570772292,0.7580816816558749,318.15,1082.1201185541408,0.34573468146725234,33.662150000000004,0.18027756377319948,1
102,0.37549029313079396,0.19750976348319335,0.20637157292216113,0.42841508554346563,0.34019937397430566,0.016812659795097006,1.0709580570772292,0.7580816816558749,323.15,1075.7932600885426,0.26593387256676104,34.4934,0.21794494717703372,1
103,0.37549029313079396,0.19750976348319335,0.20637157292216113,0.42841508554346563,0.34019937397430566,0.016812659795097006,1.0709580570772292,0.7580816816558749,328.15,1069.3954723774552,0.49570695148,33.630500000000005,0.229128784747792,1
104,0.37549029313079396,0.19750976348319335,0.20637157292216113,0.42841508554346563,0.34019937397430566,0.016812659795097006,1.0709580570772292,0.7580816816558749,333.15,1063.6304417686051,0.15159037850069113,33.4671,0.17320508075688773,1
105,0.3946695957939334,0.24160822071983168,0.21891182837521284,0.3582618666956379,0.48131185498590345,0.07901314232171229,0.7569951548521034,0.8945150892978457,313.15,1083.3917542846143,0.17739137577402359,49.65585,0.19364916731037085,1
106,0.3946695957939334,0.24160822071983168,0.21891182837521284,0.3582618666956379,0.48131185498590345,0.07901314232171229,0.7569951548521034,0.8945150892978457,318.15,1078.6093775380473,0.23106755713875646,47.529700000000005,0.20615528128088303,1
107,0.3946695957939334,0.24160822071983168,0.21891182837521284,0.3582618666956379,0.48131185498590345,0.07901314232171229,0.7569951548521034,0.8945150892978457,323.15,1073.751650072393,0.1482074298147493,47.50855000000001,0.223606797749979,1
108,0.3946695957939334,0.24160822071983168,0.21891182837521284,0.3582618666956379,0.48131185498590345,0.07901314232171229,0.7569951548521034,0.8945150892978457,328.15,1069.092285644336,0.2035209682754379,47.565200000000004,0.18708286933869708,1
109,0.3946695957939334,0.24160822071983168,0.21891182837521284,0.3582618666956379,0.48131185498590345,0.07901314232171229,0.7569951548521034,0.8945150892978457,333.15,1064.0284616134015,0.21899978619959987,47.86415,0.16583123951777,1
110,0.3953058331634313,0.18925969871917186,0.2438511585308245,0.343664536041571,0.21576739610490747,0.059518769062566354,0.8585310931520231,0.7987315156453368,313.15,1087.7500939077495,0.23164127609291138,27.47555,0.19364916731037085,1
111,0.3953058331634313,0.18925969871917186,0.2438511585308245,0.343664536041571,0.21576739610490747,0.059518769062566354,0.8585310931520231,0.7987315156453368,318.15,1079.8623870764195,0.2634434265794303,26.378300000000003,0.2,1
112,0.3953058331634313,0.18925969871917186,0.2438511585308245,0.343664536041571,0.21576739610490747,0.059518769062566354,0.8585310931520231,0.7987315156453368,323.15,1072.3804818892756,0.1270713672438448,25.99675,0.19364916731037085,1
113,0.3953058331634313,0.18925969871917186,0.2438511585308245,0.343664536041571,0.21576739610490747,0.059518769062566354,0.8585310931520231,0.7987315156453368,328.15,1064.2530783096918,0.3944481356940271,25.39335,0.19364916731037085,1
114,0.3953058331634313,0.18925969871917186,0.2438511585308245,0.343664536041571,0.21576739610490747,0.059518769062566354,0.8585310931520231,0.7987315156453368,333.15,1056.418750029285,0.3997807417126902,23.7087,0.17320508075688773,1
115,0.39645529809470437,0.18304467857743018,0.28253708410993444,0.25280793759191095,0.4486623949221228,0.06950342002886849,0.6802498495243171,0.9764864204162919,313.15,1074.1807289779401,0.22442525565215252,32.160700000000006,0.2345207879911715,1
116,0.39645529809470437,0.18304467857743018,0.28253708410993444,0.25280793759191095,0.4486623949221228,0.06950342002886849,0.6802498495243171,0.9764864204162919,318.15,1066.8277217921425,0.4395851201025367,30.511000000000003,0.16583123951777,1
117,0.39645529809470437,0.18304467857743018,0.28253708410993444,0.25280793759191095,0.4486623949221228,0.06950342002886849,0.6802498495243171,0.9764864204162919,323.15,1059.7196586697353,0.2685060999082004,29.01045,0.14053469322555198,1
118,0.39645529809470437,0.18304467857743018,0.28253708410993444,0.25280793759191095,0.4486623949221228,0.06950342002886849,0.6802498495243171,0.9764864204162919,328.15,1053.3119279631896,0.31576537923479603,29.30955,0.1449137674618944,1
119,0.39645529809470437,0.18304467857743018,0.28253708410993444,0.25280793759191095,0.4486623949221228,0.06950342002886849,0.6802498495243171,0.9764864204162919,333.15,1045.6121910610755,0.15614584254726638,28.5351,0.16583123951777,1
120,0.39952999683537305,0.217418242636853,0.243921330054394,0.3566818846460828,0.522178051386998,0.053947147762974754,0.6534819438656155,1.1150240111498413,313.15,1087.9662576863786,0.06804768846601467,49.65950000000001,0.2,1
121,0.39952999683537305,0.217418242636853,0.243921330054394,0.3566818846460828,0.522178051386998,0.053947147762974754,0.6534819438656155,1.1150240111498413,318.15,1083.1407232029064,0.2700884512219471,49.5102,0.19364916731037085,1
122,0.39952999683537305,0.217418242636853,0.243921330054394,0.3566818846460828,0.522178051386998,0.053947147762974754,0.6534819438656155,1.1150240111498413,323.15,1078.3905014654295,0.2210052856736885,47.50435,0.17320508075688773,1
123,0.39952999683537305,0.217418242636853,0.243921330054394,0.3566818846460828,0.522178051386998,0.053947147762974754,0.6534819438656155,1.1150240111498413,328.15,1073.6133964871083,0.2787947121432259,48.485600000000005,0.2345207879911715,1
124,0.39952999683537305,0.217418242636853,0.243921330054394,0.3566818846460828,0.522178051386998,0.053947147762974754,0.6534819438656155,1.1150240111498413,333.15,1068.646691665131,0.12172203136024537,47.69630000000001,0.1466287829861518,1
