,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,mse_liq_density,mapd_liq_density,mae_liq_density,mse_vap_density,mapd_vap_density,mae_vap_density,mse_Pvap,mapd_Pvap,mae_Pvap,mse_Hvap,mapd_Hvap,mae_Hvap,mse_Tc,mapd_Tc,mae_Tc,mse_rhoc,mapd_rhoc,mae_rhoc
0,0.3054407607992991,0.3995672175831363,0.2794129941999181,0.301666193304402,0.1856443283435379,0.2231496414796078,0.3506980254106728,0.3208342909883875,0.1842695225036855,0.073236574291776,327.777294273625,1.3685446709924756,17.87299034666653,0.5818511208194675,1.9017820750848864,0.6426282097666682,0.1413873133830502,3.5517682663265884,0.2968617182157774,9.420199206782554,2.4291486228711032,3.043186831396875,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
1,0.3085657281785031,0.3934484199324989,0.312885158296206,0.2794306797079631,0.2211689258436396,0.3655426758760585,0.4727877769172585,0.1724320978311486,0.1862846713799649,0.0792273480750937,28.70325581192667,0.37062462372080857,4.669398590666788,6.273797166325577,2.7969754756419323,1.7581208863444484,0.29760288443791455,4.2750052953344255,0.40228137356666654,0.8613321484827985,0.6678655819559012,0.7677976807944873,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
2,0.3120243277642329,0.3912620319789399,0.298220850088118,0.2794807761521929,0.2499817751013847,0.2493481767933668,0.2898705251578143,0.308107843181062,0.2518280671514338,0.0455502367080193,16.445964821721553,0.2764572282045906,3.7140564442222965,21.25120547863772,7.886764474891242,3.726041503380005,0.882412172871945,9.419474310129388,0.7436930807164439,0.20573961303880015,0.34676568410738434,0.4375042814266578,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
3,0.3141587874944143,0.3720020333023133,0.3282851142287679,0.2549464126089318,0.2633176046695947,0.2320468019340233,0.4743082919850495,0.286434225616239,0.2281902142286912,0.0378685200609373,81.75253997083952,0.48015960348545184,5.632638637777791,3.1086293125681217,2.3063515949346023,1.2845401334288844,0.16251880167968719,2.337468036328123,0.22325343923733337,8.599926868192878,2.3092618443342947,2.823280794678581,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
4,0.3232162753559555,0.3871531309853275,0.3075718542211542,0.2828303765626039,0.1804144615254788,0.4320638723387509,0.1847560443656455,0.3085812542203666,0.2165599779182221,0.0597843336176508,79.54344757578039,0.646463405327722,8.100970284444566,24.616928043034385,7.399292146398315,3.778184238562223,0.713098747838771,8.23138936799079,0.6528305987533324,0.32248997167272464,0.40017861636526253,0.4579275859591746,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
5,0.3261655007012475,0.3370797852993841,0.3201553541112943,0.2794298240460106,0.2089174986828837,0.2857928386501334,0.3947233675630913,0.2676072275285133,0.2973625153354386,0.0770848345769293,28.443916264038176,0.3470195045908503,4.350015500000017,3.540804310143943,3.4905559350912068,1.4494004348333365,0.03642082338201582,2.562397016018916,0.16495785609733288,38.09943338143798,4.797267143684094,6.1709268287608925,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
6,0.3296430372223348,0.3281150184959454,0.3356686551057532,0.267089035891779,0.1841883750171342,0.4231537605887117,0.2952335686824555,0.2533325502495515,0.3186759897888872,0.032259722917851,108.21414685773667,0.754378581178185,10.009906353111138,5.189098643179564,2.354413564455678,1.5979687592488852,0.14736598642424042,1.7379533952146216,0.20909023582799985,16.03181838687364,3.043945004086381,3.97440396644499,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
7,0.3302896789157137,0.3945220871627485,0.3045205771596764,0.2790380706276933,0.2662951269619069,0.4582135221889752,0.3982284967008053,0.2185108226085445,0.1442013001902929,0.050230146177598,317.0112643392537,1.2724692460338127,15.886810664444557,18.245441274529504,5.309916800512192,3.2949206920955563,0.03455916370847746,2.428073443239595,0.13924325749355596,14.176466318475827,2.7821158212246364,3.1968320325247306,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
8,0.3328259955946153,0.3855712094423045,0.3108972205996301,0.2897231307281782,0.1911545986810648,0.1814530716581185,0.4539091361157877,0.1279583800527564,0.3014018922964068,0.0417450705534759,364.60365068525454,1.4302654054476394,18.939064050222168,1.0795030963945846,3.0365180960798996,0.904329350333326,0.1294867429441243,4.4395290199482815,0.30545724772577704,0.8247216879209445,0.6994251146436479,0.8330441184735292,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
9,0.3425832513037278,0.3847692723125629,0.327302417900696,0.2608185913342291,0.2667702519879936,0.3027642394755263,0.3359983624626561,0.2041725364244668,0.2513835578859001,0.0722018001961082,477.1004618030468,1.5608395596007536,21.060834010444523,27.959175421445003,5.771944569251336,3.605311987535554,0.04762221620915544,3.445371223995068,0.1922187887811117,6.545702964681993,1.8037971658851757,2.015957116679002,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
10,0.3445753533354218,0.3807040859285595,0.2500670385407879,0.3175603567821048,0.2239631467311355,0.3901011656814082,0.232128470254454,0.1544868492659315,0.2614222848859198,0.0594035027600664,6.447638903275251,0.17801651385787065,2.2402387780000934,5.229338833749269,3.17969406992961,1.5669542466666708,0.03751950331461899,3.148384243871706,0.15485611106044375,9.968195280918664,2.497821937813537,3.06136157758005,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
11,0.3518949794963807,0.3262089895962247,0.3259617434995778,0.278934445539966,0.1760576121652757,0.4685926051625589,0.453606757582177,0.1600313122733705,0.2509452181658376,0.0734046672084665,4.813409682307983,0.14881838758007107,1.8823649548889534,4.4731584114098615,3.87791920896423,1.6214452925266698,0.1939609779144546,4.715865992469679,0.36329707517111104,3.36131710962011,1.4464676349521166,1.7982458442290266,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
12,0.3551524181059881,0.3644961696678566,0.2850001140067897,0.3056003559257629,0.174607482436474,0.3622347417692518,0.365727548973369,0.2516639791177893,0.1701960841389764,0.0499147414941044,20.0468266690376,0.30269918861847883,4.005172647555582,5.776350332487469,3.7812571874224967,1.817209154902227,0.3424929935901121,5.23373830683613,0.4344570100135556,0.9072871587617083,0.7020010617807646,0.8130735764634949,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
13,0.355289586720902,0.3276184379695193,0.3126698780981787,0.287797234510642,0.1842125539281547,0.3050894766388428,0.4480922605726037,0.2501757626422133,0.2327730239959047,0.0710673867245844,359.16053279797825,1.445646439665747,18.892749753777753,43.35252545637356,6.3680867616909556,4.498361412855555,0.9935254735153943,6.7119582482807765,0.7020369191328882,0.2713377168155927,0.3466650294941213,0.41434439304308623,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
14,0.3569384783863696,0.3661715437300553,0.3350188446344825,0.2548060519628761,0.2676513204344471,0.4712565902031229,0.3712059172951265,0.2162381906592114,0.1521255185758753,0.0390834709606799,42.131501521451824,0.40570479112282554,5.064960764222133,1.2984635604449641,1.3731445223550849,0.6788342662777704,0.06550911027995661,2.684609335254644,0.20191589803622206,2.924114813819803,1.1770987013579461,1.3145389141647457,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
15,0.35843196983858,0.3299709937764621,0.2547915886173351,0.3185617591569922,0.1825532228410812,0.277201302966873,0.3915805566623192,0.1929287347405225,0.3002058274255222,0.0403925117457541,48.614655622903484,0.4030059342773388,4.913930633110977,2.7145893671808308,2.9333809390308963,1.1935949549488911,0.0983318360989888,2.3270831913049106,0.1868976559708894,20.468024379825273,3.556554269525184,4.48885704591508,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
16,0.3722034695124427,0.3759296187441118,0.3214135584792773,0.2652087641265626,0.1992222122459153,0.1670719624768601,0.3794230295037598,0.2787737836487855,0.1881244255211719,0.067016072603442,25.081287424127698,0.3784068430370809,4.873000949555626,13.988801847254525,8.250510706684253,3.2337562843111094,0.5931405135280129,9.38508357134698,0.6373568037880009,2.1309436491755536,0.8719958844794827,1.2440143526472922,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
17,0.3732735471294672,0.3048419895674736,0.2586746067106502,0.3080883516036358,0.2677545129046412,0.4798011146654375,0.4841655820500088,0.1541533462401579,0.2269618514715315,0.0795591747084602,16.448003023854895,0.28636097855652587,3.8001914242223394,1.8782472099685843,3.926976683029733,0.9529134255088924,0.19194012613726472,5.513427412129238,0.3655972378646668,1.1947912794250808,0.7674865735918096,0.8650687642803347,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
18,0.3797280593332395,0.3547784529619329,0.2775482869408947,0.2987542833857701,0.23709316586637,0.45182121082236,0.2811927898765513,0.1902642196819019,0.1818328969700312,0.0697862930875697,35.063471749648315,0.3727767617536515,4.557012520000081,0.5380886973368284,2.6117737703477513,0.6691678800400034,0.17274759050554347,4.640750493901123,0.33654314623577813,1.6877681098608988,0.9695223267440258,1.148482746515964,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
19,0.3803860686233091,0.3276526316483371,0.3143029693249359,0.2770190559090688,0.2226071922555574,0.4720810641121226,0.1776921037987144,0.3187246178700166,0.1898491401062018,0.0401909833591615,150.69679152514857,0.8487390864216385,11.54800487155553,10.768971747980626,3.7971888408230834,2.302566153924441,0.005390346379513919,1.7187748530471645,0.06656195831733278,5.692403451469255,1.7802795417989923,2.057473930455765,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
20,0.3812168729355559,0.3789004453905821,0.3104013425316605,0.2763401919130731,0.2305068577155305,0.2836390592240179,0.4048442524338617,0.1538842639829754,0.2084144571097003,0.0293073514761869,168.2297807953952,0.9001428772296798,11.121228433333409,20.275297706646754,3.469662637664746,2.7896536148466673,0.01584397380259525,0.7098409434411861,0.07842004631088817,9.352068773301866,2.139651792027928,2.3827088467051736,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
21,0.3812520954846903,0.3535578710831157,0.2929065607413161,0.2994556659774151,0.2080466575187362,0.2605684176982597,0.4744153371099481,0.3270432359298484,0.1330087812797424,0.0417161907027037,149.8665947705631,0.8801400848779978,11.793581164444367,4.7022152730550415,3.570056782857758,1.5603364453288884,0.26475055164403233,3.697495784508579,0.3434206916539999,3.551860533038707,1.384676854558705,1.5910367964176289,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
22,0.3817172715670968,0.3169502975408108,0.2863422299833966,0.2935300124306558,0.2480852037379271,0.3012021473503925,0.4216779916486442,0.2303321976629459,0.2568893920669948,0.0678770074017392,82.91518800556852,0.5051922425373178,5.955322895555492,4.424575152428837,3.948202501113586,1.7759290832066643,0.03943758554048146,2.4791179409951556,0.14635137503555465,19.062744733721132,3.4492486181644355,4.222511769588342,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
23,0.3850016974073547,0.3149058430928946,0.3332769876840702,0.2579861126048468,0.2433641669049408,0.265504885133166,0.4544485837916557,0.2251362318452163,0.2658523376245787,0.0718910274815673,48.30615920149978,0.4689814114434242,6.057317631111118,1.6357308844770562,2.842190202381649,0.9383091814333326,0.1649013598316272,3.7898436446060444,0.2965772256258889,11.3623683740141,2.6680954694884638,3.3318283165240246,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
24,0.3859319392690991,0.3902149714163973,0.2530132361579851,0.3168902716051476,0.1752342586039832,0.4881731096180241,0.22244499788808,0.2838854742141629,0.1251451920546303,0.0227531517162171,991.3917018488835,2.2040016159082363,29.80532479333333,9.624268837781162,5.345483837295499,2.274202805535547,0.20474176108890538,5.018036912924257,0.2979542852868885,7.41438025911729,1.5327059336662623,2.237532193198092,3.406205090224392,0.5437804112533391,1.8455907157938327,0.1786541742660619,0.07390715545572549,0.42267502205129404
